Persistent EPS in the Last Four Seasons,Non-industry income and expenditure/revenue,Borrowing dependency,Total debt/Total net worth,Net Income to Total Assets,Current Liability to Assets,Net worth/Assets,Quick Ratio,ROA(C) before interest and depreciation before interest,ROA(B) before interest and depreciation after tax,Equity to Liability,Net Income to Stockholder's Equity,Revenue Per Share (Yuan ¥),Retained Earnings to Total Assets,Operating Profit Rate,Degree of Financial Leverage (DFL),ROA(A) before interest and % after tax,Debt ratio %,Accounts Receivable Turnover,Net Value Per Share (C),Bankrupt?
0.234187388,0.303517517,0.372402887,0.005813476,0.825366487,0.078653736,0.885056081,0.012718235,0.54857895,0.587718829,0.032670738,0.842271268,0.026226235,0.941241603,0.999147608,0.026822257,0.598070214,0.114943919,0.000555933,0.185411487,0
0.298856008,0.304067865,0.369847433,0.00402247,0.847557594,0.081871734,0.909756024,0.014129986,0.602398479,0.630922426,0.042339699,0.843488767,0.050093017,0.952575581,0.999116295,0.026795044,0.646369385,0.090243976,0.000434196,0.285828663,0
0.286470644,0.303809972,0.374047996,0.009487593,0.834985182,0.112269325,0.849200351,0.008920918,0.546043972,0.600567482,0.024103248,0.843722636,0.082596004,0.954352652,0.998991619,0.026861466,0.617804187,0.150799649,0.00089071,0.251401121,0
0.239765529,0.304052155,0.370284712,0.001229265,0.845025457,0.012538152,0.965081477,0.048716947,0.608735924,0.63060121,0.108061447,0.842629658,0.015971687,0.951984923,0.999117104,0.026800835,0.625817706,0.034918523,0.000842016,0.189288273,0
0.29611421,0.303400051,0.369637181,0.008426121,0.869855653,0.149269285,0.858028237,0.009830478,0.618583337,0.666095615,0.025823188,0.846616927,0.12001452,0.955867044,0.999160087,0.026793894,0.671609246,0.141971763,0.001404036,0.206733808,0
0.224165642,0.303567548,0.371217425,0.002416582,0.809873636,0.044046436,0.938325725,0.009048806,0.501096865,0.551100166,0.062549473,0.840858178,0.019767987,0.936380863,0.999054246,0.026874339,0.565252944,0.061674275,0.000673612,0.207113059,0
0.230311052,0.30352791,0.37437232,0.006665208,0.821487308,0.098342557,0.875260755,0.008051909,0.537025301,0.589217838,0.029859856,0.842086615,0.027390837,0.941358169,0.999065685,0.02689395,0.569668556,0.124739245,0.000675641,0.180312671,0
0.21102392,0.303517033,0.373139887,0.004058946,0.788083648,0.053076935,0.909181607,0.011365125,0.484278263,0.525509931,0.042062049,0.839513365,0.008590831,0.93012827,0.998909812,0.026355065,0.518534671,0.090818393,0.000351009,0.16762884,0
0.294696039,0.307423129,0.369637181,0.002764935,0.881206768,0.044921013,0.93146295,0.01064147,0.679471555,0.69671824,0.056259575,0.84519764,0.010088177,0.96098641,0.99904038,0.026792067,0.711404274,0.06853705,0.000282024,0.227508322,0
0.260565378,0.303604528,0.370587788,0.002685598,0.826066675,0.060450603,0.933004807,0.01196214,0.541315263,0.578189411,0.057561297,0.841850065,0.068893023,0.953944888,0.99909619,0.0268115,0.587549062,0.066995193,0.0007568,0.289831865,0
0.253001796,0.303783627,0.371989094,0.006224751,0.841490518,0.105240699,0.880188651,0.007799877,0.563057573,0.609400932,0.031221166,0.843588198,0.041335814,0.946607293,0.999036798,0.026806854,0.626417357,0.119811349,0.001629249,0.196536176,0
0.216696606,0.303569965,0.383563007,0.016481091,0.80584931,0.19909679,0.809202769,0.004970137,0.495783162,0.538037368,0.018264884,0.841323096,0.038008379,0.935372658,0.999001672,0.02697316,0.550425207,0.190797231,0.000580281,0.172727656,0
0.229932873,0.303665678,0.369648365,0.001163607,0.83776455,0.035161872,0.966714031,0.025448947,0.565543801,0.620322287,0.113022456,0.842232693,0.007758973,0.941131043,0.99926512,0.02681806,0.618839948,0.033285969,0.000929261,0.172348405,0
0.223598374,0.303378782,0.373950698,0.004057123,0.816429638,0.067221495,0.909211839,0.007172293,0.521571686,0.579260132,0.042075958,0.84141239,0.010299923,0.934396969,0.999197756,0.026984516,0.570322721,0.090788161,0.00060057,0.169230121,0
0.202136712,0.303362829,0.374903541,0.005792502,0.764856208,0.052780127,0.885297941,0.004618915,0.451811047,0.494137802,0.032749585,0.837685773,0.005777637,0.921003131,0.99862233,0.026705829,0.484463585,0.114702059,0.00085216,0.161602967,0
0.248936371,0.303601628,0.369637181,0.005942969,0.844150417,0.11659507,0.883514224,0.012138063,0.579681178,0.612773703,0.032194772,0.843727011,0.055916028,0.947988687,0.999074813,0.026791157,0.626907981,0.116485776,0.000718249,0.1865071,0
0.207147584,0.303355095,0.37102283,0.002144831,0.77563124,0.05092649,0.943948968,0.015180533,0.442207381,0.492478184,0.068789897,0.838874699,0.019964608,0.92475292,0.99897602,0.026707706,0.500654165,0.056051032,0.000760857,0.165395474,0
0.225961993,0.303581325,0.373513419,0.005723196,0.814409123,0.076171369,0.886174683,0.005532841,0.506995564,0.556828524,0.033018341,0.84143189,0.022747554,0.938244019,0.999045927,0.026876184,0.56519843,0.113825317,0.000923174,0.178795668,0
0.211780278,0.303482954,0.375398975,0.008451655,0.788915658,0.13525794,0.857786377,0.010132416,0.457514747,0.507789496,0.025776144,0.839413741,0.021824947,0.895635547,0.998961693,0.026271155,0.521969036,0.142213623,0.000610715,0.151026084,0
0.217452964,0.30355498,0.369813882,0.000883648,0.807064167,0.023280371,0.974030293,0.029845774,0.491931946,0.545425344,0.14129,0.840607356,0.012432506,0.932420159,0.999002712,0.026799828,0.547972089,0.025969707,0.001117953,0.168808731,0
0.195329489,0.302165453,0.371948833,0.003063132,0.687601842,0.040365589,0.925900172,0.008438066,0.405547701,0.442261363,0.051966423,0.833323614,0.006049881,0.814874478,0.998942512,0.026767962,0.377289577,0.074099828,0.000732452,0.148160634,0
0.206202137,0.303496489,0.376728706,0.009255966,0.787766914,0.091351285,0.851044532,0.004328205,0.470433384,0.518978532,0.024445997,0.83927831,0.025152381,0.928663075,0.998941819,0.026469351,0.518316616,0.148955468,0.000718249,0.180986895,0
0.220762031,0.303523801,0.372700371,0.005218906,0.810208476,0.069226476,0.892583971,0.01024346,0.493589431,0.551635527,0.03516404,0.841079058,0.018285766,0.931314676,0.999021777,0.026863852,0.555767553,0.107416029,0.000748684,0.16927226,0
0.215467524,0.303639091,0.374128518,0.006398928,0.798202313,0.071333311,0.878223539,0.004928963,0.47540584,0.526901868,0.030660359,0.840217951,0.010874662,0.931824208,0.998935926,0.027739241,0.537832534,0.121776461,0.000584339,0.170030761,0
0.213860263,0.303219744,0.369637181,0.002823298,0.790563854,0.074868906,0.930374581,0.006051252,0.464924682,0.515552224,0.055355241,0.839712982,0.005792761,0.913269534,0.999052166,0.026788117,0.52115133,0.069625419,0.000667526,0.159664574,0
0.246856386,0.303541687,0.371598786,0.005890077,0.839890964,0.102163913,0.884149107,0.008189777,0.579632428,0.622249585,0.032387277,0.843389555,0.038734365,0.947257713,0.999145413,0.026805496,0.614805931,0.115850893,0.000742597,0.188024103,0
0.215845703,0.303539511,0.376027494,0.006346036,0.798271824,0.065513336,0.878797956,0.012722602,0.478672062,0.530863537,0.030826431,0.840222809,0.027905077,0.93439231,0.998970359,0.027593388,0.53777802,0.121202044,0.000405791,0.19105811,0
0.229176515,0.303718369,0.369637181,0.00395134,0.822457237,0.077269695,0.910844393,0.010371971,0.527470385,0.571015579,0.042893856,0.841802183,0.020312476,0.940520712,0.999045695,0.026791157,0.580625818,0.089155607,0.000547817,0.180818339,0
0.23938735,0.303745681,0.369637181,0.005352958,0.831713697,0.112743198,0.890830486,0.008139246,0.537902793,0.587237004,0.034552996,0.842669721,0.029417548,0.94585547,0.999037376,0.026792836,0.594581334,0.109169514,0.000740568,0.187307741,0
0.245816394,0.303955959,0.370384246,0.002373722,0.82524709,0.065061716,0.939172234,0.006357558,0.529956613,0.58932491,0.063432711,0.841754911,0.022127441,0.942081458,0.99899185,0.026812518,0.587440035,0.060827766,0.000868392,0.234840504,0
0.224638366,0.303651176,0.371101115,0.002683774,0.81130101,0.060162922,0.933035039,0.004406809,0.503680593,0.555650731,0.05758866,0.840962676,0.019888985,0.942389322,0.9990108,0.026849324,0.559201919,0.066964961,0.000898826,0.197842485,0
0.225489269,0.303412378,0.379303172,0.015067619,0.808533068,0.109945102,0.815430662,0.006890318,0.505289329,0.561379089,0.019011586,0.841581155,0.037630262,0.92814755,0.999069152,0.026930207,0.559965111,0.184569338,0.000584339,0.171927015,0
0.245249125,0.303640542,0.370885272,0.003931278,0.824956592,0.088125353,0.911176951,0.009067521,0.534149076,0.575244927,0.043055336,0.841965363,0.036390036,0.9539544,0.999113637,0.026805638,0.582315744,0.088823049,0.000452457,0.227508322,0
0.248180013,0.303889008,0.371372877,0.002179484,0.847243255,0.050378617,0.943223388,0.012541064,0.55316141,0.611488838,0.0679129,0.842991879,0.030022536,0.950425758,0.999002943,0.026812423,0.627289577,0.056776612,0.000679699,0.200960769,0
0.235511014,0.303638125,0.377327029,0.011746414,0.813475707,0.114394641,0.833358527,0.007370675,0.515039243,0.565233685,0.021466096,0.841893077,0.052936461,0.937185685,0.998994739,0.026956372,0.572993894,0.166641473,0.000683757,0.199696599,0
0.22530018,0.303637158,0.374384622,0.004629807,0.814183957,0.1021816,0.900656045,0.005572767,0.504850583,0.561807377,0.03824355,0.841314598,0.02035785,0.938919543,0.999005485,0.026946221,0.568251199,0.099343955,0.000590425,0.181956091,0
0.193249504,0.303491413,0.383159279,0.017608222,0.767917373,0.162643139,0.804728361,0.005937089,0.407205187,0.455698913,0.017754573,0.836251076,0.0522256,0.9103128,0.998919287,0.026675515,0.484300044,0.195271639,0.001130127,0.152500948,0
0.225678359,0.303671721,0.375094781,0.008780857,0.808421235,0.137470779,0.854944523,0.006141085,0.503095598,0.55484769,0.025202766,0.841172601,0.023246669,0.937526848,0.999000285,0.02685643,0.55527693,0.145055477,0.00054173,0.192027306,0
0.251867259,0.303708217,0.372276512,0.005175134,0.842941904,0.062132124,0.893158388,0.015259761,0.538049042,0.583543016,0.035370954,0.843452949,0.060982803,0.951492184,0.999048931,0.026818689,0.621620148,0.106841612,0.000779118,0.221103198,0
0.234187388,0.303459026,0.369637181,0.00106968,0.823521585,0.028668891,0.96913263,0.029039772,0.534636572,0.574441887,0.121048286,0.841472862,0.020509098,0.943737498,0.999221674,0.026791231,0.578118186,0.03086737,0.000549846,0.207281615,0
0.23919826,0.303738188,0.373820968,0.008044939,0.824605332,0.063133247,0.861474741,0.01102638,0.529517867,0.5720863,0.02655069,0.842535368,0.032155119,0.940501767,0.999065338,0.026828543,0.590329263,0.138525259,0.000649265,0.198558847,0
0.223787463,0.304110162,0.370231031,0.00128854,0.815514184,0.038803082,0.963600085,0.009030714,0.512943012,0.56271749,0.10398701,0.841078406,0.005429768,0.934546724,0.999037029,0.026805678,0.564980375,0.036399915,0.000507238,0.17913278,0
0.235132835,0.303747856,0.370739885,0.002419318,0.828978257,0.058577451,0.93826526,0.010330798,0.534002827,0.572246908,0.062480689,0.841980871,0.022838302,0.943875518,0.999077009,0.026797118,0.585313999,0.06173474,0.000708105,0.194555645,0
0.23721282,0.303647067,0.369637181,0.004633455,0.819846447,0.091470329,0.90059558,0.012000195,0.524009165,0.565501365,0.038223012,0.841710703,0.045056491,0.94000961,0.99902663,0.026791157,0.579153947,0.09940442,0.000657381,0.213012515,0
0.250921811,0.303961759,0.371671479,0.003182593,0.845241026,0.070001938,0.923753666,0.006219689,0.57027251,0.614754537,0.050464985,0.843125665,0.018270641,0.949621318,0.999177535,0.026807894,0.620366332,0.076246334,0.000537673,0.202688467,0
0.234471022,0.303598003,0.370076697,0.003728832,0.822462586,0.087259444,0.914442059,0.009326415,0.514649247,0.565554901,0.044776779,0.841772807,0.035512803,0.940579713,0.999045002,0.026795171,0.576210205,0.085557941,0.000724336,0.200876491,0
0.241278245,0.303758974,0.370734293,0.002651857,0.836185751,0.060883859,0.933639689,0.008728152,0.543703993,0.588414797,0.05812377,0.842451408,0.0140206,0.94818026,0.999314343,0.026816878,0.602267771,0.066360311,0.000665497,0.207197337,0
0.241656424,0.303717885,0.372077444,0.004853227,0.820946307,0.077432626,0.897511866,0.008568448,0.515965485,0.56828524,0.036992887,0.841815163,0.034257453,0.947693201,0.999029865,0.026881494,0.575283471,0.102488134,0.000570136,0.223210147,0
0.216507516,0.303499873,0.369637181,0.001286716,0.802168846,0.033659293,0.963630317,0.026584336,0.464827183,0.522190695,0.104100157,0.840370235,0.014459216,0.944211688,0.998992775,0.026791863,0.540558221,0.036369683,0.000495065,0.18777127,0
0.218303867,0.303474253,0.371528329,0.002793204,0.805183708,0.063943643,0.930918765,0.006526619,0.491688198,0.549654692,0.055814001,0.840600244,0.014126473,0.926232874,0.999033563,0.026954573,0.549225905,0.069081235,0.000673612,0.17462391,0
0.204783965,0.303285486,0.376843897,0.006495591,0.779972724,0.039101414,0.877135169,0.019390832,0.450787306,0.508592537,0.030363386,0.838774067,0.022687055,0.926928992,0.998974518,0.026627318,0.510030528,0.122864831,0.000383472,0.175255994,0
0.226245627,0.303488271,0.371754238,0.003095049,0.821210286,0.065859254,0.925355988,0.015823713,0.506069322,0.549975909,0.051562691,0.8416103,0.012765249,0.948546884,0.999248712,0.026826572,0.573157436,0.074644012,0.000537673,0.188529771,0
0.26756169,0.303569724,0.370918823,0.007450369,0.826944164,0.139499521,0.867128216,0.007075598,0.522449179,0.571604476,0.027829637,0.84264624,0.277145061,0.946590355,0.998980642,0.026851413,0.590056694,0.132871784,0.001552149,0.259491804,0
0.270303489,0.305355154,0.370785738,0.002265204,0.860656755,0.034730309,0.941409439,0.005378128,0.57719495,0.634509342,0.065836734,0.843791865,0.013687856,0.969474766,0.998902648,0.026798475,0.646914522,0.058590561,0.000667526,0.225443513,0
0.25564905,0.303596794,0.369637181,0.00315706,0.862142752,0.075033626,0.924237385,0.019199313,0.599717252,0.626586006,0.050782174,0.844174951,0.033228973,0.953332172,0.999240855,0.026791459,0.64789577,0.075762615,0.000641149,0.192996502,0
0.242601872,0.303862905,0.369637181,0.002399256,0.836558666,0.043125117,0.938658282,0.016846811,0.546190221,0.58729054,0.062901399,0.842422073,0.019586491,0.961861646,0.999141369,0.026791157,0.602322285,0.061341718,0.001150416,0.203657663,0
0.244587312,0.30367873,0.36972665,0.004899735,0.833412542,0.095228791,0.896876984,0.010472409,0.546141471,0.590663312,0.036743591,0.842709098,0.036934525,0.944658822,0.999066147,0.026791157,0.598615351,0.103123016,0.000647236,0.196156926,0
0.248747282,0.304533619,0.373875768,0.00512589,0.840480782,0.077265889,0.893823503,0.007052516,0.55540389,0.592376466,0.035605165,0.84326324,0.016168308,0.946035576,0.999020506,0.026809545,0.613497601,0.106176497,0.000454486,0.200244406,0
0.235511014,0.30345685,0.373561509,0.006088876,0.824472622,0.098391935,0.88176074,0.006916519,0.530882855,0.582793511,0.031678042,0.842243019,0.029538545,0.941596945,0.999144257,0.026811049,0.588802878,0.11823926,0.00077506,0.188951161,0
0.221518389,0.303517033,0.377777728,0.011696258,0.807081135,0.114444276,0.833691084,0.006375649,0.5086043,0.565019541,0.021513399,0.84121442,0.033274347,0.924847974,0.99900433,0.027131192,0.552932839,0.166308916,0.000614773,0.164342,0
0.221234755,0.303532019,0.369637181,0.003212687,0.802887992,0.057942268,0.923239713,0.00787349,0.477843319,0.52797259,0.050100871,0.840475715,0.035301057,0.956281188,0.99900433,0.026791157,0.54230266,0.076760287,0.000943463,0.227129072,0
0.247140021,0.303648034,0.372049485,0.005264502,0.835289761,0.082834887,0.891979321,0.010229735,0.548871447,0.605439263,0.034951784,0.842915091,0.051862607,0.944468464,0.999018426,0.026902989,0.613388574,0.108020679,0.001081432,0.195651258,0
0.21698024,0.30360332,0.369652839,0.001848457,0.804606713,0.028539162,0.950388487,0.023893089,0.481840784,0.539322234,0.07752389,0.84052406,0.00916557,0.923215548,0.998969781,0.026843292,0.545300916,0.049611513,0.000787234,0.166111837,0
0.226907441,0.303711359,0.376286953,0.006480088,0.811606363,0.086535696,0.877316564,0.007455517,0.506459318,0.555168906,0.030410764,0.8412803,0.032034121,0.936575764,0.998962155,0.026923712,0.566016136,0.122683436,0.00143447,0.19143736,0
0.239009171,0.303677038,0.369637181,0.001822924,0.846189386,0.05172541,0.950993137,0.014024557,0.574464973,0.614968681,0.078412276,0.842841118,0.01759003,0.948027364,0.999213354,0.026791204,0.618458352,0.049006863,0.000744626,0.182630315,0
0.203649428,0.303334551,0.375086953,0.012099326,0.768947672,0.143907373,0.83121202,0.003755519,0.41485887,0.474168853,0.021142048,0.837138812,0.013143367,0.884160159,0.998869948,0.026658819,0.490732665,0.16878798,0.000531586,0.148455607,0
0.260659922,0.303633049,0.371209596,0.007721208,0.832032386,0.119957822,0.86449799,0.008859158,0.552430166,0.591948177,0.027221985,0.843123282,0.078300588,0.946309783,0.999049277,0.026820246,0.60210423,0.13550201,0.000578252,0.221103198,0
0.226812896,0.303532019,0.373645386,0.005975798,0.810692099,0.078712151,0.883121202,0.005678196,0.506166821,0.56041544,0.032075668,0.841170476,0.032003872,0.941244276,0.99902559,0.026929371,0.558602268,0.116878798,0.001233604,0.188066242,0
0.210078472,0.303494314,0.375704288,0.008594826,0.788743028,0.077500016,0.856546845,0.012476809,0.469409643,0.52240484,0.025521977,0.839393185,0.024365897,0.924789949,0.998940894,0.026499889,0.521260358,0.143453155,0.000499122,0.171252792,0
0.234943746,0.30352936,0.371178282,0.006410783,0.820792381,0.107573937,0.878072377,0.009541016,0.521620436,0.567803416,0.030624323,0.841999052,0.048232678,0.943165202,0.999043269,0.026826025,0.573102922,0.121927623,0.00062086,0.182335342,0
0.235605559,0.303552563,0.370860668,0.005874575,0.819963004,0.101202869,0.884330502,0.008709436,0.530005362,0.574763103,0.032441724,0.841868914,0.047158825,0.950851955,0.999058059,0.026800956,0.572884867,0.115669498,0.000566078,0.200412962,0
0.243074596,0.303636916,0.369950322,0.003131526,0.838246232,0.058636101,0.924690873,0.011136799,0.561253839,0.600353338,0.051092096,0.842676998,0.02624136,0.946906074,0.999171411,0.026795262,0.606574357,0.075309127,0.000815639,0.196578315,0
0.19277678,0.303280652,0.369984992,0.007028151,0.760067607,0.125725889,0.871421229,0.006847896,0.416760103,0.466138444,0.028866493,0.837100113,0.041668557,0.922637637,0.998978563,0.026791157,0.478358046,0.128578771,0.000957666,0.173444018,0
0.263401721,0.303595586,0.370384246,0.002584375,0.839931716,0.05347142,0.934969919,0.017297848,0.565348803,0.610846405,0.059312921,0.842660927,0.036057292,0.946306517,0.999232535,0.026802788,0.611916703,0.065030081,0.00054173,0.252791707,0
0.218871135,0.303527426,0.376114726,0.011336963,0.798949105,0.134534658,0.835988754,0.006717514,0.480378297,0.529953424,0.021867126,0.840351513,0.091988445,0.938723936,0.998973825,0.027122428,0.538486699,0.164011246,0.000667526,0.206902364,0
0.228987426,0.303585192,0.370167284,0.003172562,0.817778517,0.072834726,0.923935061,0.007844793,0.507239312,0.553884041,0.050585216,0.841405614,0.031731627,0.944242797,0.999039456,0.026799666,0.569505015,0.076064939,0.001006361,0.195356285,0
